"type","question","options","answer"
"单选题","根据《招标投标法》,评标委员会成员收受投标人的财物或
者其他好处的，向他人透需对投标文件的评审和比较、中
标候选人的推荐以及与评标有关的其他情况的，给予警
告，没收收受的财物，可以并处  ( )的罚款，对有所列违
法行为的评标委员会成员取消担任评标委员会成员的资
格，不得再参加任何依法必须进行招标的项目的评标；构
成犯罪的，依法追究刑事责任。","
A.一千元以上五万元以下
B.三千元以上三万元以下
C.三千元以上五万元以下
D.五千元以上五万元以下","

C"
"
单选题","
根据《招标投标法》,特殊招标项目的评标专家可以由( )
直接确定","A.招标人
B.主管部门
C.招标代理机构
D.行政监督部门","
A"
"单选题","
根据《招标投标法》,下列关于评标纪律的表述中不正确的
是( )。","A.评标委员会成员应客观、公正地履行职务，遵守职业
道德，对所提出的评审意见承担个人责任
B.评标委员会不得私下接触投标人
C.任何单位和个人不得非法干预、影响评标的过程和结
果
D.评标委员会不得透漏评标的标准和原则","

D"
,,,
"
单选题","
根据《招标投标法》,下列关于招标的说法，错误的是( )
。","A.招标方式分为公开招标和邀请招标
B.履行审批手续的项目不一定需要招标
C.招标应当具备法定的条件方可进行
D.依法进行招标的项目必须委托招标","
D"
"
单选题","
根据《招标投标法》,下列关于招标的说法中，错误的是(
)。","A.招标方式分为公开招标和邀请招标
B.履行审批手续的项目不一定需要招标
C.招标应当具备法定的条件方可进行
D.依法进行招标的项目必须委托招标","
D"
"
单选题","
根据《招标投标法》,下列招标项目中允许自然人投标的是
( )。","A.设计项目招标
B.监理项目招标
C.绿化工程项目招标
D.科研项目招标","
D"
"
单选题","
根据《招标投标法》,在评标过程中只有( )能够启动澄清
程序。","A.评标委员会
B.招标人
C.招标代理机构
D.行政监督部门","
A"
"
单选题","
根据《招标投标法》的规定，联合体的资质等级采取( )的
原则。","A.就高不就低
B.优等资质
C.就低不就高
D.其综合资质","
C"
"
单选题","
根据《招标投标法》的规定，下列关于招标的说法，正确
的是( )。","A.招标方式分为公开招标、邀请招标和竞争性谈判
B.履行审批手续的项目必须招标
C.招标应当具备法定的条件方可进行
D.依法进行招标的项目必须委托招标","
C"
"
单选题","
根据《招标投标法》的相关规定，确定中标人的权利归属
于( )。","A.招标人
B.评标委员会
C.招标代理机构
D.行政监督部门","
A"
,,,
"单选题","

根据《招标投标法》规定，下列关于联合体投标的变更表
述中不正确的是 ( ) 。","A.联合体成员的变更必须在投标截止时间之前得到招标
人同意
B.联合体各方应当在招标人进行资格预审时，向招标人
提出组成联合体的申请
C.招标人可通过相关法律规定强制要求资格预审合格的
投标人组成联合体
D.通常情况下，变更后的联合体资质发生降低或影响到
招标竞争性时，招标人有权拒绝","

C"
"单选题","
根据《招标投标法》规定，下列关于投标文件的送达表
述，不正确的是 ( ) 。","A.投标文件必须在招标文件规定的投标截止时间之前送
达
B.投标人递送投标文件的方式可以直接送达，也可以通
过邮寄方式送达
C.邮寄方式送法应以邮戳时间为准
D.投标人因为递交地点发生错误而逾期送达投标文件","

C"
"单选题","

根据《招标投标法》规定，下列关于投标文件的送达和签
收的表述，不正确的是( )。","的，将被招标人拒绝接收
A.在招标文件要求提交投标文件的截止时间后送达的投
标文件，招标人应当拒收
B.招标人收到投标文件后，应当签收保存，不得开启
C.投标人递送投标文件的方式只可通过直接送达方式，
不能用快递等方式送达
D.如果投标文件没有按照招标文件要求的时间送达，招
标人无权拒收","

CD"
"单选题","

根据《招标投标法实施条例》,关于两阶段招标的说法正确
的是( )","A.第一阶段提交不带报价的技术建议、第二阶段提交不
带报价的最终技术方案
B.第一阶段提交不带报价的技术建议、第二阶段提交最
终技术方案和投标报价
C.第一阶段提交带报价的技术建议、第二阶段提交不带
报价的最终技术方案
D.第一阶段提交带报价的技术建议、第二阶段提交最终
技术方案和投标报价","

B"
"
单选题","
根据《招标投标法实施条例》,关于履约保证金的说法正确
的是( )","A.履约保证金是法定权力
B.中标人不按照招标文件的要求缴纳履约保证金，招标
人可以拒绝同其签订书面合同
C.可以要求履约保证金为合同价的15%
D.履约保证金只能以现金的方式缴纳","
B"
,,,
"单选题","

根据《招标投标法实施条例》,关于终止招标，下列说法中
错误的是( )。","A.招标人终止招标应发公告或以书面形式通知相关潜在
投标人
B.终止招标后招标人对已经收取的保证金及其银行同期
存款利息应当及时退还
C.终止招标后招标人应当退还购买资格预审文件、招标
文件的费用及其同期银行贷款利息
D.启动终止招标程序的主体是招标人","

C"
"单选题","
根据《招标投标法实施条例》的规定，下列关于资格预审
文件发售时间的说法中，正确的是( )。","A.由招标人在资格预审文件中自行规定
B. 自发售之日起至停止出售之日止最短不得少于5日
C.停止出售之日应在资格预审申请文件提交截止时间15
天前
D.停止出售之日应与资格预审申请文件提交截止时间相
同","

B"
"
单选题","根据《招标投标法实施条例》规定，按照国家有关规定需
要履行项目审批、核准手续的依法必须进行招标的项目，
其招标范围、招标方式、招标组织形式应当报( )审批、核
准。","A.住房城乡建设部
B.招标人上级单位
C.项目审批、核准部门
D.省级人民政府","
C"
"
单选题","
根据《招标投标法实施条例》规定，履约保证金的形式通
常为( )。","A.支票、汇票、履约担保函
B.支票、汇票、股票、履约担保函
C.汇票、股票、存款单
D.支票、汇票、债券、履约担保函","
A"
"
单选题","
根据《招标投标法实施条例》规定，投标有效期应从( )起
计算。","A.招标文件规定的提交投标文件截止之日
B.投标函标明的签章日期
C.投标保证金提交之日
D.确定中标结果之日","
A"
"
单选题","
根据《中华人民共和国招标投标法》,评标委员会成员的名
单在中标结果确定前应当( )。","A.公开
B.保密
C.告知投标人
D.网络征集","
B"
"单选题","
根据国家相关法律规定，下列关于投标保证金的说法正确
的是( )。","A.投标保证金只能以保函形式提交
B.投标保证金的保证范围可以由招标人在招标文件中规
定
C.投标保证金在中标通知书到达中标人之日生效
D.投标保证金即定金","

B"
,,,
"
单选题","
公开招标项目中，评标委员会由采购人代表和评审专家组
成，成员人数应当为( )人以上单数。","A.3人
B.5人
C.7人
D.9人","
B"
"
单选题","
关于开标的程序和内容中，下列选项顺序正确的一项是( )
。","A.密封情况检查-公证-拆封-唱标
B.密封情况检查-拆封-公证-唱标
C.密封情况检查-拆封-唱标-记录并存档
D.密封情况检查-拆封-公证-记录并存档","
C"
"单选题","

关于投标文件的构成的编制，下列说法正确的是( )。","A.投标文件应当全面响应招标文件提出的实质性要求和
条件
B.工程施工项目的投标文件必须包括用于完成招标项目
的机械设备和分包人名单
C.联合体投标的，投标文件应包括每个联合体成员提供
的投标函
D.机电产品国际招标项目，投标文件应包括经公证的授
权委托书","

A"
"
单选题","国家工作人员利用职务便利，以直接或者间接、明示或者
暗示等任何方式非法干涉招标投标活动，依法给予( )处分
。","A.记过或者记大过
B.记过
C.记大过
D.警告或者严重警告","
A"
"
单选题","
国家鼓励利用信息网络进行( )。","A.电子招标投标
B.互联网招标投标
C.线上招标投标
D.以上均不对","
A"
"
单选题","
开标地点应当为招标文件中( )。","A.预先确定的地点
B.开标时确定的地点
C.开标时招标人指定的地点
D.以上均不对","
A"
"
单选题","
开标应当在招标文件确定的提交投标文件( )公开进行。","A.截止时间之后
B.截止时间之后的某一时间
C.截止时间的同一时间
D.以上均不对","
C"
,,,
"
单选题","
开标由( )主持，邀请所有投标人参加。","A.招标人
B.投标人
C.招标代理机构
D.以上均不对","
A"
"
单选题","
联合体( )均应当具备承担招标项目的相应能力。","A.一方
B.各方
C.相加
D.以上均不对","
B"
"
单选题","
联合体各方在同一招标项目中以自己名义单独投标或者参
加其他联合体投标的，相关( )。","A.投标均有效
B.投标均无效
C.与招标人沟通得到同意后投标有效
D.以上均不对","
B"
"
单选题","评标报告应当由评标委员会全体成员签字。评标委员会成
员拒绝在评标报告上签字又不书面说明其不同意见和理由
的，视为( )。","A.不同意评标结果
B.同意评标结果
C.退出本次评标
D.本次评标失败","
B"
"
单选题","
评标过程中，评标委员会成员有回避事由、擅离职守或者
因健康等原因不能继续评标的，( )更换。","A.可以进行
B.应当及时
C.不需要
D.以上均不对","
B"
"
单选题","
评标委员会不得接受投标人( )的澄清、说明。","A.主动提出
B.被动提出
C.受邀请提出
D.以上均不对","
A"
"
单选题","评标委员会成员收受投标人的财物或者其他好处的，没收
收受的财物，处( )的罚款，取消担任评标委员会成员的资
格。","A.3000元以上2万元以下
B.5000元以上3万元以下
C.3000元以上5万元以下
D.5000元以上5万元以下","
C"
"
单选题","
评标委员会成员与投标人有利害关系的，( )。","A.可以回避
B.不需回避
C.应当主动回避
D.以上均不对","
C"
